PCNA_ID,CATEGORY,RANK,ITEM_ID,IS_NEW,REASON,IS_PURCHASED
default,Bags,1,SM-7427,false,"{""REASON"": ""popular product"", ""SUPPORT"": []}",false
default,Bags,2,SM-7548,false,"{""REASON"": ""popular product"", ""SUPPORT"": []}",false
default,Bags,3,SM-7346,false,"{""REASON"": ""popular product"", ""SUPPORT"": []}",false
default,Bags,4,3450-34,false,"{""REASON"": ""popular product"", ""SUPPORT"": []}",false
default,Bags,5,SM-5830,false,"{""REASON"": ""popular product"", ""SUPPORT"": []}",false
default,Bags,6,SM-7353,false,"{""REASON"": ""popular product"", ""SUPPORT"": []}",false
default,Bags,7,SM-7412,false,"{""REASON"": ""popular product"", ""SUPPORT"": []}",false
default,Bags,8,0011-45,false,"{""REASON"": ""popular product"", ""SUPPORT"": []}",false
default,Bags,9,SM-5779,false,"{""REASON"": ""popular product"", ""SUPPORT"": []}",false
default,Bags,10,4200-21,false,"{""REASON"": ""popular product"", ""SUPPORT"": []}",false
default,Bags,11,3750-07,false,"{""REASON"": ""popular product"", ""SUPPORT"": []}",false
default,Bags,12,SM-7431,false,"{""REASON"": ""popular product"", ""SUPPORT"": []}",false
default,Bags,13,SM-7500,false,"{""REASON"": ""popular product"", ""SUPPORT"": []}",false
default,Bags,14,SM-7126,false,"{""REASON"": ""popular product"", ""SUPPORT"": []}",false
default,Bags,15,SM-7062,false,"{""REASON"": ""popular product"", ""SUPPORT"": []}",false
default,Bags,16,3450-38,false,"{""REASON"": ""popular product"", ""SUPPORT"": []}",false
default,Bags,17,7901-06,false,"{""REASON"": ""popular product"", ""SUPPORT"": []}",false
default,Bags,18,7901-07,false,"{""REASON"": ""popular product"", ""SUPPORT"": []}",false
default,Bags,19,SM-7556,false,"{""REASON"": ""popular product"", ""SUPPORT"": []}",false
default,Bags,20,SM-7793,false,"{""REASON"": ""popular product"", ""SUPPORT"": []}",false
default,Bags,21,SM-5715,false,"{""REASON"": ""popular product"", ""SUPPORT"": []}",false
default,Bags,22,SM-7220,false,"{""REASON"": ""popular product"", ""SUPPORT"": []}",false
default,Bags,23,SM-7453,false,"{""REASON"": ""popular product"", ""SUPPORT"": []}",false
default,Bags,24,SM-7262,false,"{""REASON"": ""popular product"", ""SUPPORT"": []}",false
default,Bags,25,8050-37,false,"{""REASON"": ""popular product"", ""SUPPORT"": []}",false
default,Bags,26,2180-21,false,"{""REASON"": ""popular product"", ""SUPPORT"": []}",false
default,Bags,27,2301-42,false,"{""REASON"": ""popular product"", ""SUPPORT"": []}",false
default,Bags,28,8052-97,false,"{""REASON"": ""popular product"", ""SUPPORT"": []}",false
default,Bags,29,SM-5819,false,"{""REASON"": ""popular product"", ""SUPPORT"": []}",false
default,Bags,30,8050-12,false,"{""REASON"": ""popular product"", ""SUPPORT"": []}",false
default,Bags,31,9020-89,false,"{""REASON"": ""popular product"", ""SUPPORT"": []}",false
default,Bags,32,5790-04,false,"{""REASON"": ""popular product"", ""SUPPORT"": []}",false
default,Bags,33,6440-10,false,"{""REASON"": ""popular product"", ""SUPPORT"": []}",false
default,Bags,34,SM-7102,false,"{""REASON"": ""popular product"", ""SUPPORT"": []}",false
default,Bags,35,SM-7403,false,"{""REASON"": ""popular product"", ""SUPPORT"": []}",false
default,Bags,36,3860-65,false,"{""REASON"": ""popular product"", ""SUPPORT"": []}",false
default,Bags,37,SM-5894,false,"{""REASON"": ""popular product"", ""SUPPORT"": []}",false
default,Bags,38,SM-7434,false,"{""REASON"": ""popular product"", ""SUPPORT"": []}",false
default,Bags,39,3950-03,false,"{""REASON"": ""popular product"", ""SUPPORT"": []}",false
default,Bags,40,SM-7333,false,"{""REASON"": ""popular product"", ""SUPPORT"": []}",false
default,Bags,41,7901-08,false,"{""REASON"": ""popular product"", ""SUPPORT"": []}",false
default,Bags,42,SM-7774,false,"{""REASON"": ""popular product"", ""SUPPORT"": []}",false
default,Bags,43,8051-33,false,"{""REASON"": ""popular product"", ""SUPPORT"": []}",false
default,Bags,44,SM-7329,false,"{""REASON"": ""popular product"", ""SUPPORT"": []}",false
default,Bags,45,SM-7314,false,"{""REASON"": ""popular product"", ""SUPPORT"": []}",false
default,Bags,46,3860-59,false,"{""REASON"": ""popular product"", ""SUPPORT"": []}",false
default,Bags,47,9020-39,false,"{""REASON"": ""popular product"", ""SUPPORT"": []}",false
default,Bags,48,3860-58,false,"{""REASON"": ""popular product"", ""SUPPORT"": []}",false
default,Bags,49,8051-87,false,"{""REASON"": ""popular product"", ""SUPPORT"": []}",false
default,Bags,50,9840-50,false,"{""REASON"": ""popular product"", ""SUPPORT"": []}",false
default,Bags,51,2180-10,false,"{""REASON"": ""popular product"", ""SUPPORT"": []}",false
default,Bags,52,3850-21,false,"{""REASON"": ""popular product"", ""SUPPORT"": []}",false
default,Bags,53,SM-9930,false,"{""REASON"": ""popular product"", ""SUPPORT"": []}",false
default,Bags,54,SM-7344,false,"{""REASON"": ""popular product"", ""SUPPORT"": []}",false
default,Bags,55,3450-96,false,"{""REASON"": ""popular product"", ""SUPPORT"": []}",false
default,Bags,56,SM-5807,false,"{""REASON"": ""popular product"", ""SUPPORT"": []}",false
default,Bags,57,7950-80,false,"{""REASON"": ""popular product"", ""SUPPORT"": []}",false
default,Bags,58,3450-41,false,"{""REASON"": ""popular product"", ""SUPPORT"": []}",false
default,Bags,59,0011-99,false,"{""REASON"": ""popular product"", ""SUPPORT"": []}",false
default,Bags,60,SM-7320,false,"{""REASON"": ""popular product"", ""SUPPORT"": []}",false
default,Bags,61,SM-5968,false,"{""REASON"": ""popular product"", ""SUPPORT"": []}",false
default,Bags,62,3900-01,false,"{""REASON"": ""popular product"", ""SUPPORT"": []}",false
default,Bags,63,1627-61,false,"{""REASON"": ""popular product"", ""SUPPORT"": []}",false
default,Bags,64,2009-08,false,"{""REASON"": ""popular product"", ""SUPPORT"": []}",false
default,Bags,65,3750-16,false,"{""REASON"": ""popular product"", ""SUPPORT"": []}",false
default,Bags,66,4400-07,true,"{""REASON"": ""popular product"", ""SUPPORT"": []}",false
default,Bags,67,SM-5994,false,"{""REASON"": ""popular product"", ""SUPPORT"": []}",false
default,Bags,68,SM-7725,false,"{""REASON"": ""popular product"", ""SUPPORT"": []}",false
default,Bags,69,SM-5973,false,"{""REASON"": ""popular product"", ""SUPPORT"": []}",false
default,Bags,70,SM-5917,false,"{""REASON"": ""popular product"", ""SUPPORT"": []}",false
default,Bags,71,SM-5977,false,"{""REASON"": ""popular product"", ""SUPPORT"": []}",false
default,Bags,72,9006-01,true,"{""REASON"": ""popular product"", ""SUPPORT"": []}",false
default,Bags,73,0011-47,false,"{""REASON"": ""popular product"", ""SUPPORT"": []}",false
default,Bags,74,2301-18,false,"{""REASON"": ""popular product"", ""SUPPORT"": []}",false
default,Bags,75,SM-7509,false,"{""REASON"": ""popular product"", ""SUPPORT"": []}",false
default,Bags,76,SM-7475,false,"{""REASON"": ""popular product"", ""SUPPORT"": []}",false
default,Bags,77,8151-10,false,"{""REASON"": ""popular product"", ""SUPPORT"": []}",false
default,Bags,78,SM-5956,false,"{""REASON"": ""popular product"", ""SUPPORT"": []}",false
default,Bags,79,SM-7440,false,"{""REASON"": ""popular product"", ""SUPPORT"": []}",false
default,Bags,80,8150-59,false,"{""REASON"": ""popular product"", ""SUPPORT"": []}",false
default,Bags,81,SM-7766,false,"{""REASON"": ""popular product"", ""SUPPORT"": []}",false
default,Bags,82,2009-66,true,"{""REASON"": ""popular product"", ""SUPPORT"": []}",false
default,Bags,83,SM-7236,false,"{""REASON"": ""popular product"", ""SUPPORT"": []}",false
default,Bags,84,SM-7269,false,"{""REASON"": ""popular product"", ""SUPPORT"": []}",false
default,Bags,85,SM-7214,false,"{""REASON"": ""popular product"", ""SUPPORT"": []}",false
default,Bags,86,SM-7420,false,"{""REASON"": ""popular product"", ""SUPPORT"": []}",false
default,Bags,87,2600-04,false,"{""REASON"": ""popular product"", ""SUPPORT"": []}",false
default,Bags,88,SM-5955,false,"{""REASON"": ""popular product"", ""SUPPORT"": []}",false
default,Bags,89,3860-76,false,"{""REASON"": ""popular product"", ""SUPPORT"": []}",false
default,Bags,90,2180-04,false,"{""REASON"": ""popular product"", ""SUPPORT"": []}",false
default,Bags,91,7900-30,false,"{""REASON"": ""popular product"", ""SUPPORT"": []}",false
default,Bags,92,SM-7539,false,"{""REASON"": ""popular product"", ""SUPPORT"": []}",false
default,Bags,93,SM-7209,false,"{""REASON"": ""popular product"", ""SUPPORT"": []}",false
default,Bags,94,3750-10,false,"{""REASON"": ""popular product"", ""SUPPORT"": []}",false
default,Bags,95,SM-7200,false,"{""REASON"": ""popular product"", ""SUPPORT"": []}",false
default,Bags,96,SM-7300,false,"{""REASON"": ""popular product"", ""SUPPORT"": []}",false
default,Bags,97,SM-7378,false,"{""REASON"": ""popular product"", ""SUPPORT"": []}",false
default,Bags,98,8052-49,false,"{""REASON"": ""popular product"", ""SUPPORT"": []}",false
default,Bags,99,SM-5717,false,"{""REASON"": ""popular product"", ""SUPPORT"": []}",false
default,Bags,100,7901-13,true,"{""REASON"": ""popular product"", ""SUPPORT"": []}",false
default,Bags,101,SM-5915,false,"{""REASON"": ""popular product"", ""SUPPORT"": []}",false
default,Bags,102,SM-7533,false,"{""REASON"": ""popular product"", ""SUPPORT"": []}",false
default,Bags,103,SM-7396,false,"{""REASON"": ""popular product"", ""SUPPORT"": []}",false
default,Bags,104,1601-07,true,"{""REASON"": ""popular product"", ""SUPPORT"": []}",false
default,Bags,105,SM-5939,false,"{""REASON"": ""popular product"", ""SUPPORT"": []}",false
default,Bags,106,2009-07,false,"{""REASON"": ""popular product"", ""SUPPORT"": []}",false
default,Bags,107,SM-7325,false,"{""REASON"": ""popular product"", ""SUPPORT"": []}",false
default,Bags,108,SM-7095,false,"{""REASON"": ""popular product"", ""SUPPORT"": []}",false
default,Bags,109,3450-15,false,"{""REASON"": ""popular product"", ""SUPPORT"": []}",false
default,Bags,110,SM-7103,false,"{""REASON"": ""popular product"", ""SUPPORT"": []}",false
default,Bags,111,9020-64,false,"{""REASON"": ""popular product"", ""SUPPORT"": []}",false
default,Bags,112,3005-73,false,"{""REASON"": ""popular product"", ""SUPPORT"": []}",false
default,Bags,113,SM-7767,false,"{""REASON"": ""popular product"", ""SUPPORT"": []}",false
default,Bags,114,SM-7442,false,"{""REASON"": ""popular product"", ""SUPPORT"": []}",false
default,Bags,115,3900-04,false,"{""REASON"": ""popular product"", ""SUPPORT"": []}",false
default,Bags,116,2009-09,false,"{""REASON"": ""popular product"", ""SUPPORT"": []}",false
default,Bags,117,2020-28,false,"{""REASON"": ""popular product"", ""SUPPORT"": []}",false
default,Bags,118,3950-11,false,"{""REASON"": ""popular product"", ""SUPPORT"": []}",false
default,Bags,119,1627-69,false,"{""REASON"": ""popular product"", ""SUPPORT"": []}",false
default,Bags,120,0022-46,false,"{""REASON"": ""popular product"", ""SUPPORT"": []}",false
default,Bags,121,7950-79,false,"{""REASON"": ""popular product"", ""SUPPORT"": []}",false
default,Bags,122,3860-81,false,"{""REASON"": ""popular product"", ""SUPPORT"": []}",false
default,Bags,123,9020-10,false,"{""REASON"": ""popular product"", ""SUPPORT"": []}",false
default,Bags,124,2020-01,false,"{""REASON"": ""popular product"", ""SUPPORT"": []}",false
default,Bags,125,SM-5989,false,"{""REASON"": ""popular product"", ""SUPPORT"": []}",false
default,Bags,126,SM-5757,false,"{""REASON"": ""popular product"", ""SUPPORT"": []}",false
default,Bags,127,SM-7359,false,"{""REASON"": ""popular product"", ""SUPPORT"": []}",false
default,Bags,128,SM-5727,false,"{""REASON"": ""popular product"", ""SUPPORT"": []}",false
default,Bags,129,SM-7408,false,"{""REASON"": ""popular product"", ""SUPPORT"": []}",false
default,Bags,130,3450-56,false,"{""REASON"": ""popular product"", ""SUPPORT"": []}",false
default,Bags,131,SM-5833,false,"{""REASON"": ""popular product"", ""SUPPORT"": []}",false
default,Bags,132,7950-77,false,"{""REASON"": ""popular product"", ""SUPPORT"": []}",false
default,Bags,133,SM-5978,false,"{""REASON"": ""popular product"", ""SUPPORT"": []}",false
default,Bags,134,2301-36,false,"{""REASON"": ""popular product"", ""SUPPORT"": []}",false
default,Bags,135,2009-45,false,"{""REASON"": ""popular product"", ""SUPPORT"": []}",false
default,Bags,136,0022-45,false,"{""REASON"": ""popular product"", ""SUPPORT"": []}",false
default,Bags,137,3451-01,false,"{""REASON"": ""popular product"", ""SUPPORT"": []}",false
default,Bags,138,3750-32,false,"{""REASON"": ""popular product"", ""SUPPORT"": []}",false
default,Bags,139,SM-7779,false,"{""REASON"": ""popular product"", ""SUPPORT"": []}",false
default,Bags,140,3860-49,false,"{""REASON"": ""popular product"", ""SUPPORT"": []}",false
default,Bags,141,SM-5957,false,"{""REASON"": ""popular product"", ""SUPPORT"": []}",false
default,Bags,142,2009-47,false,"{""REASON"": ""popular product"", ""SUPPORT"": []}",false
default,Bags,143,3900-10,false,"{""REASON"": ""popular product"", ""SUPPORT"": []}",false
default,Bags,144,2009-02,false,"{""REASON"": ""popular product"", ""SUPPORT"": []}",false
default,Bags,145,2009-05,false,"{""REASON"": ""popular product"", ""SUPPORT"": []}",false
default,Bags,146,2301-60,false,"{""REASON"": ""popular product"", ""SUPPORT"": []}",false
default,Bags,147,SM-7372,false,"{""REASON"": ""popular product"", ""SUPPORT"": []}",false
default,Bags,148,3850-25,false,"{""REASON"": ""popular product"", ""SUPPORT"": []}",false
default,Bags,149,SM-7227,false,"{""REASON"": ""popular product"", ""SUPPORT"": []}",false
default,Bags,150,9020-65,false,"{""REASON"": ""popular product"", ""SUPPORT"": []}",false
default,Bags,151,7900-47,false,"{""REASON"": ""popular product"", ""SUPPORT"": []}",false
default,Bags,152,3860-78,false,"{""REASON"": ""popular product"", ""SUPPORT"": []}",false
default,Bags,153,1627-59,false,"{""REASON"": ""popular product"", ""SUPPORT"": []}",false
default,Bags,154,3750-41,false,"{""REASON"": ""popular product"", ""SUPPORT"": []}",false
default,Bags,155,3950-01,false,"{""REASON"": ""popular product"", ""SUPPORT"": []}",false
default,Bags,156,SM-5754,false,"{""REASON"": ""popular product"", ""SUPPORT"": []}",false
default,Bags,157,9550-61,false,"{""REASON"": ""popular product"", ""SUPPORT"": []}",false
default,Bags,158,2020-27,false,"{""REASON"": ""popular product"", ""SUPPORT"": []}",false
default,Bags,159,3950-04,false,"{""REASON"": ""popular product"", ""SUPPORT"": []}",false
default,Bags,160,3750-08,false,"{""REASON"": ""popular product"", ""SUPPORT"": []}",false
default,Bags,161,2301-37,false,"{""REASON"": ""popular product"", ""SUPPORT"": []}",false
default,Bags,162,3750-37,false,"{""REASON"": ""popular product"", ""SUPPORT"": []}",false
default,Bags,163,1627-67,false,"{""REASON"": ""popular product"", ""SUPPORT"": []}",false
default,Bags,164,5700-19,false,"{""REASON"": ""popular product"", ""SUPPORT"": []}",false
default,Bags,165,7900-00,false,"{""REASON"": ""popular product"", ""SUPPORT"": []}",false
default,Bags,166,2009-29,false,"{""REASON"": ""popular product"", ""SUPPORT"": []}",false
default,Bags,167,SM-5903,false,"{""REASON"": ""popular product"", ""SUPPORT"": []}",false
default,Bags,168,1111-05,false,"{""REASON"": ""popular product"", ""SUPPORT"": []}",false
default,Bags,169,1111-08,false,"{""REASON"": ""popular product"", ""SUPPORT"": []}",false
default,Bags,170,0022-59,false,"{""REASON"": ""popular product"", ""SUPPORT"": []}",false
default,Bags,171,9020-71,false,"{""REASON"": ""popular product"", ""SUPPORT"": []}",false
default,Bags,172,3850-62,false,"{""REASON"": ""popular product"", ""SUPPORT"": []}",false
default,Bags,173,9006-02,true,"{""REASON"": ""popular product"", ""SUPPORT"": []}",false
default,Bags,174,7950-20,false,"{""REASON"": ""popular product"", ""SUPPORT"": []}",false
default,Bags,175,3750-35,false,"{""REASON"": ""popular product"", ""SUPPORT"": []}",false
default,Bags,176,SM-5755,false,"{""REASON"": ""popular product"", ""SUPPORT"": []}",false
default,Bags,177,SM-7400,false,"{""REASON"": ""popular product"", ""SUPPORT"": []}",false
default,Bags,178,7950-86,false,"{""REASON"": ""popular product"", ""SUPPORT"": []}",false
default,Bags,179,SM-5975,false,"{""REASON"": ""popular product"", ""SUPPORT"": []}",false
default,Bags,180,9550-62,false,"{""REASON"": ""popular product"", ""SUPPORT"": []}",false
default,Bags,181,SM-7753,false,"{""REASON"": ""popular product"", ""SUPPORT"": []}",false
default,Bags,182,2009-64,false,"{""REASON"": ""popular product"", ""SUPPORT"": []}",false
default,Bags,183,0011-34,false,"{""REASON"": ""popular product"", ""SUPPORT"": []}",false
default,Bags,184,3750-78,false,"{""REASON"": ""popular product"", ""SUPPORT"": []}",false
default,Bags,185,8900-03,false,"{""REASON"": ""popular product"", ""SUPPORT"": []}",false
default,Bags,186,6760-45,false,"{""REASON"": ""popular product"", ""SUPPORT"": []}",false
default,Bags,187,7900-46,false,"{""REASON"": ""popular product"", ""SUPPORT"": []}",false
default,Bags,188,SM-7778,false,"{""REASON"": ""popular product"", ""SUPPORT"": []}",false
default,Bags,189,2009-38,false,"{""REASON"": ""popular product"", ""SUPPORT"": []}",false
default,Bags,190,8052-53,false,"{""REASON"": ""popular product"", ""SUPPORT"": []}",false
default,Bags,191,3860-66,false,"{""REASON"": ""popular product"", ""SUPPORT"": []}",false
default,Bags,192,3850-20,false,"{""REASON"": ""popular product"", ""SUPPORT"": []}",false
default,Bags,193,3950-02,false,"{""REASON"": ""popular product"", ""SUPPORT"": []}",false
default,Bags,194,3860-47,false,"{""REASON"": ""popular product"", ""SUPPORT"": []}",false
default,Bags,195,8250-06,false,"{""REASON"": ""popular product"", ""SUPPORT"": []}",false
default,Bags,196,9550-70,false,"{""REASON"": ""popular product"", ""SUPPORT"": []}",false
default,Bags,197,2009-41,false,"{""REASON"": ""popular product"", ""SUPPORT"": []}",false
default,Bags,198,SM-7757,false,"{""REASON"": ""popular product"", ""SUPPORT"": []}",false
default,Bags,199,SM-5954,false,"{""REASON"": ""popular product"", ""SUPPORT"": []}",false
default,Bags,200,1601-06,true,"{""REASON"": ""popular product"", ""SUPPORT"": []}",false
default,Bags,201,SM-7925,false,"{""REASON"": ""popular product"", ""SUPPORT"": []}",false
default,Bags,202,9008-03,false,"{""REASON"": ""popular product"", ""SUPPORT"": []}",false
default,Bags,203,8050-39,false,"{""REASON"": ""popular product"", ""SUPPORT"": []}",false
default,Bags,204,SM-7561,false,"{""REASON"": ""popular product"", ""SUPPORT"": []}",false
default,Bags,205,7900-88,false,"{""REASON"": ""popular product"", ""SUPPORT"": []}",false
default,Bags,206,SM-5753,false,"{""REASON"": ""popular product"", ""SUPPORT"": []}",false
default,Bags,207,2009-48,false,"{""REASON"": ""popular product"", ""SUPPORT"": []}",false
default,Bags,208,SM-5969,false,"{""REASON"": ""popular product"", ""SUPPORT"": []}",false
default,Bags,209,3451-04,false,"{""REASON"": ""popular product"", ""SUPPORT"": []}",false
default,Bags,210,2600-06,false,"{""REASON"": ""popular product"", ""SUPPORT"": []}",false
default,Bags,211,9008-04,true,"{""REASON"": ""popular product"", ""SUPPORT"": []}",false
default,Bags,212,3750-29,false,"{""REASON"": ""popular product"", ""SUPPORT"": []}",false
default,Bags,213,3950-15,false,"{""REASON"": ""popular product"", ""SUPPORT"": []}",false
default,Bags,214,2009-49,false,"{""REASON"": ""popular product"", ""SUPPORT"": []}",false
default,Bags,215,2160-28,false,"{""REASON"": ""popular product"", ""SUPPORT"": []}",false
default,Bags,216,3750-02,false,"{""REASON"": ""popular product"", ""SUPPORT"": []}",false
default,Bags,217,3450-90,false,"{""REASON"": ""popular product"", ""SUPPORT"": []}",false
default,Bags,218,3001-70,false,"{""REASON"": ""popular product"", ""SUPPORT"": []}",false
default,Bags,219,9550-71,false,"{""REASON"": ""popular product"", ""SUPPORT"": []}",false
default,Bags,220,3450-33,false,"{""REASON"": ""popular product"", ""SUPPORT"": []}",false
default,Bags,221,3860-55,false,"{""REASON"": ""popular product"", ""SUPPORT"": []}",false
default,Bags,222,2950-90,false,"{""REASON"": ""popular product"", ""SUPPORT"": []}",false
default,Bags,223,3860-57,false,"{""REASON"": ""popular product"", ""SUPPORT"": []}",false
default,Bags,224,3950-19,false,"{""REASON"": ""popular product"", ""SUPPORT"": []}",false
default,Bags,225,SM-5907,false,"{""REASON"": ""popular product"", ""SUPPORT"": []}",false
default,Bags,226,3860-77,false,"{""REASON"": ""popular product"", ""SUPPORT"": []}",false
default,Bags,227,7900-22,false,"{""REASON"": ""popular product"", ""SUPPORT"": []}",false
default,Bags,228,5790-01,false,"{""REASON"": ""popular product"", ""SUPPORT"": []}",false
default,Bags,229,2610-02,false,"{""REASON"": ""popular product"", ""SUPPORT"": []}",false
